id	Sentença	Janela	Posição da palavra alvo	Palavra alvo	Classe	Obra	Autor	Ano	Movimento	tamanho janela
24	Na hipótese de uma insurreição de escravos, a venda nunca seria alheia ao tremendo acontecimento.	uma insurreição de escravos , a venda	6	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
26	porque é e será sempre o ponto de ajuntamento de escravos onde se conspire ou se inicie a conspiração; e ainda assim a venda subsiste e não há força capaz de aniquilá-la.	de ajuntamento de escravos onde se conspire	10	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
30	Não é possível que haja escravos sem todas as conseqüências escandalosas da escravidão: querer a úlcera sem o pus, o cancro sem a podridão é loucura ou capricho infantil.	possível que haja escravos sem todas as	5	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
34	Se não fosse, se não se chamasse venda, teria outro e mil nomes no patuá do escravo; seria uma casa no deserto, um sítio nas brenhas; estaria na gruta da floresta, em um antro tomado às feras, mas onde iria sempre o escravo, o quilombola, vender o furto, embriagar-se, ultrajar a honra do senhor e de sua família, a quem detesta, engolfar-se em vícios, ouvir conselhos envenenados, inflamar-se em ódio, e habituar-se à idéia do crime filho da vingança;	no patuá do escravo ; seria uma	18	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
34	Se não fosse, se não se chamasse venda, teria outro e mil nomes no patuá do escravo; seria uma casa no deserto, um sítio nas brenhas; estaria na gruta da floresta, em um antro tomado às feras, mas onde iria sempre o escravo, o quilombola, vender o furto, embriagar-se, ultrajar a honra do senhor e de sua família, a quem detesta, engolfar-se em vícios, ouvir conselhos envenenados, inflamar-se em ódio, e habituar-se à idéia do crime filho da vingança;	iria sempre o escravo , o quilombola	49	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
34	Se não fosse, se não se chamasse venda, teria outro e mil nomes no patuá do escravo; seria uma casa no deserto, um sítio nas brenhas; estaria na gruta da floresta, em um antro tomado às feras, mas onde iria sempre o escravo, o quilombola, vender o furto, embriagar-se, ultrajar a honra do senhor e de sua família, a quem detesta, engolfar-se em vícios, ouvir conselhos envenenados, inflamar-se em ódio, e habituar-se à idéia do crime filho da vingança;	a honra do senhor e de sua	64	senhor	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
35	porque o escravo, por melhor que seja tratado, é, em regra geral, pelo fato de ser escravo, sempre e natural e logicamente o primeiro e mais rancoroso inimigo de seu senhor.	fato de ser escravo , sempre e	20	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
37	Entretanto, a venda é horrível; é o recinto da assembléia selvagem dos escravos, onde se eleva a tribuna malvada da lascívia feroz, da difamação nojenta e do crime sem suscetibilidade de remorso; ali a matrona veneranda, a esposa honesta, a donzela-anjo são julgadas e medidas pela bitola da moralidade dos escravos; o aleive é aplaudido e sancionado como verdade provada, e o aleive se lança com as formas esquálidas da selvatiqueza que fala com a eloqüência do rancor sublimizado pelo álcool; ali se acendem fúrias contra os feitores e os senhores: ali se rouba a fazenda e se fazem votos ferozes pela morte daqueles que se detestam, porque, é impossível negá-lo, são opressores.	assembléia selvagem dos escravos , onde se	14	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
37	Entretanto, a venda é horrível; é o recinto da assembléia selvagem dos escravos, onde se eleva a tribuna malvada da lascívia feroz, da difamação nojenta e do crime sem suscetibilidade de remorso; ali a matrona veneranda, a esposa honesta, a donzela-anjo são julgadas e medidas pela bitola da moralidade dos escravos; o aleive é aplaudido e sancionado como verdade provada, e o aleive se lança com as formas esquálidas da selvatiqueza que fala com a eloqüência do rancor sublimizado pelo álcool; ali se acendem fúrias contra os feitores e os senhores: ali se rouba a fazenda e se fazem votos ferozes pela morte daqueles que se detestam, porque, é impossível negá-lo, são opressores.	da moralidade dos escravos ; o aleive	57	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
39	Não há; porque a venda está intimamente presa, imprescindivelmente adunada à vida do escravo; sem ela, os suicídios dos escravos espantariam pelas suas proporções.	à vida do escravo ; sem ela	15	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
39	Não há; porque a venda está intimamente presa, imprescindivelmente adunada à vida do escravo; sem ela, os suicídios dos escravos espantariam pelas suas proporções.	os suicídios dos escravos espantariam pelas suas	23	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
41	Não há rei sem trono, não há família sem lar, nem aves sem ninho, nem fera sem antro; o trono, o lar, o ninho, o antro do escravo é, antes da senzala, a venda.	o antro do escravo é , antes	34	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
54	Os cavaleiros e viandantes que passavam às vezes durante o dia, não se lembravam nunca de chegar-se ou parar àquela venda desprezível, onde em compensação faziam sempre estação demorada os escravos carreiros ou tropeiros que iam ou voltavam, conduzindo gêneros.	estação demorada os escravos carreiros ou tropeiros	32	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
56	Há poucos anos, em um dia calmoso do mês de fevereiro, viam-se às três horas da tarde nessa venda certas figuras, formando um quadro quase constantemente ali observado com insignificantes modificações até a hora do negro concurso noturno.	a hora do negro concurso noturno .	38	negro	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
64	O cavaleiro era um crioulo escravo ainda muito jovem.	cavaleiro era um crioulo escravo ainda muito	4	crioulo	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
64	O cavaleiro era um crioulo escravo ainda muito jovem.	era um crioulo escravo ainda muito jovem	5	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
74	ele não tinha nem as mãos calejadas, nem os pés esparramados do negro trabalhador de enxada:	pés esparramados do negro trabalhador de enxada	13	negro	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
82	Angélica, a nobre esposa e virtuosa mulher, não pôde ter a dita de amamentar o seu anjo, e confiou-o aos peitos de uma escrava que acabava de ser mãe como ela:	peitos de uma escrava que acabava de	26	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
83	a escrava que amamentara dois filhos, o próprio e o da senhora, morreu dois anos depois, e Angélica pagou-lhe a amamentação da sua querida Florinda, criando com amor maternal o crioulinho Simeão, colaço de sua filha.	amor maternal o crioulinho Simeão , colaço	34	crioulinho	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
83	a escrava que amamentara dois filhos, o próprio e o da senhora, morreu dois anos depois, e Angélica pagou-lhe a amamentação da sua querida Florinda, criando com amor maternal o crioulinho Simeão, colaço de sua filha.	e o da senhora , morreu dois	12	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
84	A compaixão e o reconhecimento em breve se transformaram em verdadeira afeição: o crioulo era esperto e engraçado, começou fazendo rir, acabou fazendo-se amar.	afeição : o crioulo era esperto e	14	crioulo	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
87	Depois dos oito anos apenas foi privado da mesa e do quarto em comum; continuou, porém, a receber tratamento de filho adotivo, mas criado com amor desmazelado e imprudente, e cresceu enfim sem hábito de trabalho, abusando muitas vezes da fraqueza dos senhores, sem atingir a dignidade de homem livre, e sem reconhecer nem sentir a absoluta submissão do escravo.	adotivo , mas criado com amor desmazelado	27	criado	criado	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
88	Era o tipo mais perfeito do crioulo, cria estimada da família.	mais perfeito do crioulo , cria estimada	6	crioulo	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
98	As apreensões da ingratidão e da inimizade desses escravos, crias prediletas aquecidas no seio da família, têm por certo o fundamento da mais triste experiência;	da inimizade desses escravos , crias prediletas	8	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
100	Fora absurdo pretender que a ingratidão às vezes até profundamente perversa dos crioulos amorosamente criados por seus senhores é neles inata ou condição natural da sua raça: a fonte do mal, que é mais negra do que a cor desses infelizes, é a escravidão, a consciência desse estado violenta e barbaramente imposto, estado lúgubre, revoltante, condição ignóbil, mãe do ódio, pústula encerradora de raiva, pantanal dos vícios mais torpes que degeneram, infeccionam, e tornam perverso o coração da vítima, o coração do escravo.	que é mais negra do que a	36	negra	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
100	Fora absurdo pretender que a ingratidão às vezes até profundamente perversa dos crioulos amorosamente criados por seus senhores é neles inata ou condição natural da sua raça: a fonte do mal, que é mais negra do que a cor desses infelizes, é a escravidão, a consciência desse estado violenta e barbaramente imposto, estado lúgubre, revoltante, condição ignóbil, mãe do ódio, pústula encerradora de raiva, pantanal dos vícios mais torpes que degeneram, infeccionam, e tornam perverso o coração da vítima, o coração do escravo.	profundamente perversa dos crioulos amorosamente criados por	12	crioulos	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
100	Fora absurdo pretender que a ingratidão às vezes até profundamente perversa dos crioulos amorosamente criados por seus senhores é neles inata ou condição natural da sua raça: a fonte do mal, que é mais negra do que a cor desses infelizes, é a escravidão, a consciência desse estado violenta e barbaramente imposto, estado lúgubre, revoltante, condição ignóbil, mãe do ódio, pústula encerradora de raiva, pantanal dos vícios mais torpes que degeneram, infeccionam, e tornam perverso o coração da vítima, o coração do escravo.	dos crioulos amorosamente criados por seus senhores	14	criados	criado	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
101	No amor dos senhores o crioulo estimado viu, sentiu, gozou os reflexos das flamas vivificantes, generosas, sagradas da liberdade: mas vem um dia em que ele se reconhece escravo, coisa e não homem, apesar da afeição, das condescendências, dos caridosos benefícios do senhor – amigo, da senhora – segunda mãe; vem a primeira hora sinistra em que ele, que até então vivera em sonhos e ilusões, desperta com a certeza horrível de que é um condenado daquém-berço; condenado sem crime;	dos senhores o crioulo estimado viu ,	5	crioulo	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
101	No amor dos senhores o crioulo estimado viu, sentiu, gozou os reflexos das flamas vivificantes, generosas, sagradas da liberdade: mas vem um dia em que ele se reconhece escravo, coisa e não homem, apesar da afeição, das condescendências, dos caridosos benefícios do senhor – amigo, da senhora – segunda mãe; vem a primeira hora sinistra em que ele, que até então vivera em sonhos e ilusões, desperta com a certeza horrível de que é um condenado daquém-berço; condenado sem crime;	ele se reconhece escravo , coisa e	33	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
101	No amor dos senhores o crioulo estimado viu, sentiu, gozou os reflexos das flamas vivificantes, generosas, sagradas da liberdade: mas vem um dia em que ele se reconhece escravo, coisa e não homem, apesar da afeição, das condescendências, dos caridosos benefícios do senhor – amigo, da senhora – segunda mãe; vem a primeira hora sinistra em que ele, que até então vivera em sonhos e ilusões, desperta com a certeza horrível de que é um condenado daquém-berço; condenado sem crime;	amigo , da senhora – segunda mãe	56	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
101	No amor dos senhores o crioulo estimado viu, sentiu, gozou os reflexos das flamas vivificantes, generosas, sagradas da liberdade: mas vem um dia em que ele se reconhece escravo, coisa e não homem, apesar da afeição, das condescendências, dos caridosos benefícios do senhor – amigo, da senhora – segunda mãe; vem a primeira hora sinistra em que ele, que até então vivera em sonhos e ilusões, desperta com a certeza horrível de que é um condenado daquém-berço; condenado sem crime;	caridosos benefícios do senhor – amigo ,	51	senhor	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
104	O crioulo escravo e estimado, por isso mesmo que tem mais aguçada a inteligência, e por isso mesmo que deram-lhe as mostras dos gozos e da superioridade, mas não lhe deram a condição e a educação próprias do homem livre, pesa melhor que os escravos brutais o preço e o encanto da verdadeira liberdade; no meio dos benefícios compreende que lhe falta um que vale mais do que todos os outros somados e multiplicados; feliz pelos favores que recebe, pelos dons da afeição de que é objeto, esbarra sempre diante da realidade da escravidão, que o abate, avilta e moralmente o aniquila: deseja e não tem, quer e não pode, sonha e não realiza o bem supremo da terra, escravo se reconhece e bebe o ódio, os maus costumes, o veneno, a perversidade da escravidão.	da terra , escravo se reconhece e	133	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
104	O crioulo escravo e estimado, por isso mesmo que tem mais aguçada a inteligência, e por isso mesmo que deram-lhe as mostras dos gozos e da superioridade, mas não lhe deram a condição e a educação próprias do homem livre, pesa melhor que os escravos brutais o preço e o encanto da verdadeira liberdade; no meio dos benefícios compreende que lhe falta um que vale mais do que todos os outros somados e multiplicados; feliz pelos favores que recebe, pelos dons da afeição de que é objeto, esbarra sempre diante da realidade da escravidão, que o abate, avilta e moralmente o aniquila: deseja e não tem, quer e não pode, sonha e não realiza o bem supremo da terra, escravo se reconhece e bebe o ódio, os maus costumes, o veneno, a perversidade da escravidão.	melhor que os escravos brutais o preço	48	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
